id;codigo;modelo;tipo_autos_id;marca_autos_id
4230;4375141;TERRANO DCAB DX TDI;4;140
4231;4375142;TERRANO DX;4;140
4232;4375143;TERRANO DX 4X4 2.5;4;140
4233;4375144;TERRANO DX D CAB TURBO;4;140
4234;4375145;TERRANO DX MT 4X4;4;140
4235;4375098;TERRANO DX TURBO;4;140
4236;4375146;TERRANO DXS CABINA DOBLE;4;140
4237;4375031;TERRANO II LX;4;140
4238;4375033;TERRANO II SE;4;140
4239;4375032;TERRANO II SLX;4;140
4240;4375147;TERRANO MT 2.4;4;140
4241;4375148;TERRANO PATHFINDER 3.0;4;140
4242;4375036;TERRANO SE;4;140
4243;4375035;TERRANO SE V6;4;140
4244;4375038;TERRANO SE.;4;140
4245;4375086;TERRANO WAGON;4;140
4246;4400001;Antara;4;141
4247;4415001;4008;4;142
4248;4415002;4008;4;142
4249;4505001;YETI;4;143
4250;4470555;ACTYON;4;144
4251;4470510;KORANDO;4;144
4252;4470520;KORANDO;4;144
4253;4470560;KORANDO 200;4;144
4254;4470561;KORANDO AT 4X2;4;144
4255;4470562;KORANDO AUT;4;144
4256;4470559;KORANDO RX 2.6;4;144
4257;4470563;KORANDO XDI 4X2 MT;4;144
4258;4470540;MUSSO;4;144
4259;4470564;MUSSO 2.9 4WD;4;144
4260;4470532;MUSSO 602 EL A/T;4;144
4261;4470530;MUSSO 602 EL M/T;4;144
4262;4470533;MUSSO 602 ELS A/T;4;144
4263;4470531;MUSSO 602 ELS M/T;4;144
4264;4470565;MUSSO EX 3.2 ELS;4;144
4265;4470566;MUSSO PICK UP 2.9;4;144
4266;4470557;New Actyon Sport;4;144
4267;4470551;NEW KORANDO;4;144
4268;4470567;NEW KORANDO 602 EL;4;144
4269;4470550;NEW KORANDO KJ EL;4;144
4270;4470556;NEW KYRON;4;144
4271;4470568;REXTON 2.0;4;144
4272;4470575;REXTON 2.2;4;144
4273;4470569;REXTON 2.7 A/T;4;144
4274;4470570;REXTON 2.7 CRDI;4;144
4275;4470571;REXTON 2.9 RX;4;144
4276;4470572;REXTON 3.2 AT;4;144
4277;4470573;REXTON II XDI 2.7;4;144
4278;4470574;REXTON W 4X4 AT SEMI FULL;4;144
4279;4520001;FORESTER;4;145
4280;4520009;FORESTER 2.0 AWD AT XS;4;145
4281;4520008;FORESTER 2.0 GL;4;145
4282;4520010;FORESTER 2.0I AWD CVT SI DRIVE XS;4;145
4283;4520011;FORESTER 2.2 0 AWD AT X;4;145
4284;4520014;FORESTER ALL NEW 2.0 CVT X;4;145
4285;4520013;FORESTER ALL NEW 2.5 LTD SPORT;4;145
4286;4520015;FORESTER NEW 2.0;4;145
4287;4520016;FORESTER NEW 2.0 X;4;145
4288;4520017;FORESTER NEW 2.0 XS;4;145
4289;4520018;FORESTER NEW 2.5 XT;4;145
4290;4520007;TRIBECA;4;145
4291;4535312;ALL NEW VITARA;4;146
4292;4535215;GRAN NOMADE;4;146
4293;4535211;GRAN NOMADE 2.0;4;146
